#
#   VizieR Astronomical Server: webviz.u-strasbg.fr 	2009-01-26T15:39:05
#   (replaces the 'Astrores' format originally described at
#    http://vizier.u-strasbg.fr/doc/astrores.htx)
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	-ref=VOTx4787	
#INFO	-out.max=50000	

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	_RAJ2000	(F10.6)	Right ascension (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DEJ2000	(F10.6)	Declination (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec;meta.main]
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#_RAJ2000	_DEJ2000	HIP	Vmag	B-V
#deg	deg		mag	mag
#----------	----------	------	-----	------
* V 10
115.667881	 28.833852	 37575	 7.72	 1.606
115.670704	-42.567441	 37577	 7.01	-0.107
115.679106	 22.224048	 37579	 7.13	 0.416
115.681451	 34.000218	 37580	 6.05	 0.469
115.684111	 80.555736	 37581	 8.66	 0.529
115.689091	  7.211433	 37582	 8.50	 0.337
115.690664	-61.899986	 37583	 8.93	 1.004
115.691568	  4.070815	 37584	 7.95	 0.468
115.692092	 15.070587	 37585	 8.45	 1.118
115.693935	-33.216685	 37586	 8.47	 1.456
115.699964	 64.999171	 37587	 8.29	 0.524
115.700389	-20.466793	 37588	 8.88	-0.020
115.700457	 36.606747	 37589	 8.48	 0.470
115.700636	-26.351326	 37590	 5.64	 0.990
115.703529	 17.424538	 37591	 8.94	 0.401
115.703640	  7.081518	 37592	 8.49	 0.225
115.709330	  1.609475	 37593	 7.30	 0.150
115.710160	-38.917938	 37594	 7.72	 0.344
115.710383	 61.157374	 37595	 7.87	 1.230
115.713728	-12.668090	 37596	 8.37	 0.064
115.713669	-55.312847	 37597	 7.64	-0.057
115.716594	-71.541919	 37598	 7.28	 1.537
115.722205	-58.230058	 37599	 6.20	 1.049
115.724450	-31.655450	 37600	 8.89	 1.274
115.725946	 45.817908	 37601	 7.87	 1.025
115.734741	-21.994723	 37603	 6.82	 1.098
115.734935	 65.290716	 37604	 8.23	 0.320
115.738351	 68.118808	 37605	 8.49	 1.143
115.737903	-45.173118	 37606	 5.04	 0.765
115.745591	-17.061603	 37608	 6.53	 0.813
115.751734	 58.710360	 37609	 4.93	 0.104
115.762702	-27.668377	 37611	 6.93	 0.183
115.762917	-33.312452	 37612	 7.37	 0.340
115.771338	 76.760161	 37613	 8.10	 0.338
115.772576	  0.189333	 37614	 6.17	 1.047
115.778359	-38.863679	 37616	 6.89	 1.026
115.779062	-49.992995	 37617	 6.56	 0.077
115.786430	  1.041804	 37619	 8.15	-0.070
115.798193	-61.901257	 37621	 8.18	 0.436
115.799929	-36.050090	 37623	 5.60	-0.130
115.810069	 -4.131053	 37624	 7.19	 0.341
115.818633	 69.336447	 37627	 7.03	 1.118
115.819946	-33.802993	 37628	 7.46	 0.118
115.828027	 28.883510	 37629	 4.23	 1.118
115.832551	 58.335374	 37630	 8.60	 1.393
115.833089	-70.064136	 37631	 7.85	 0.602
115.834223	-22.298582	 37632	 6.94	 0.912
115.838302	  4.945762	 37634	 6.50	 1.356
115.839515	-52.164103	 37635	 6.69	 0.550
115.842420	 22.399472	 37636	 6.25	 0.930
115.846218	-47.046654	 37637	 7.86	-0.072
115.852459	-29.359772	 37639	 8.23	 0.616
115.861046	 33.133936	 37640	 8.59	 0.350
115.871197	 26.595301	 37642	 8.63	 1.426
115.873459	-54.241296	 37643	 6.88	 0.919
115.879602	  3.485868	 37645	 6.97	 0.581
115.884036	-27.179200	 37646	 7.96	 0.077
115.883860	 -4.680661	 37647	 7.14	-0.084
115.884944	-28.410885	 37648	 4.63	 1.632
115.890326	-45.863969	 37649	 7.23	 1.720
115.896916	-10.141788	 37651	 7.45	 1.219
115.898807	-21.281594	 37652	 8.00	-0.002
115.900030	-37.089139	 37653	 8.55	-0.070
115.902862	 -1.348217	 37654	 7.32	 1.261
115.905524	 -4.707907	 37655	 6.91	 0.920
115.906239	  6.284841	 37656	 7.39	 0.064
115.908081	  8.273051	 37657	 8.81	 0.363
115.912677	-41.467675	 37659	 7.32	 1.685
115.912958	-25.503835	 37660	 6.56	 0.065
115.913869	 -6.309781	 37661	 8.81	 1.515
115.917359	-52.839528	 37663	 8.40	-0.035
115.924704	-40.933746	 37664	 5.12	 1.104
115.928814	-38.201880	 37666	 6.42	-0.119
115.929630	-22.168015	 37667	 7.87	 0.088
115.930774	-41.385928	 37668	 8.73	-0.074
115.933895	-63.292359	 37669	 8.73	 0.377
115.941888	-55.549332	 37672	 8.51	 1.533
115.943456	 59.289099	 37673	 7.66	 0.367
115.946739	 43.794652	 37674	 7.18	 0.900
115.949637	-40.309325	 37675	 6.58	-0.131
115.951761	-52.205927	 37676	 8.29	 1.143
115.951954	-28.954826	 37677	 3.94	 0.160
115.952051	-36.218478	 37678	 7.73	 1.236
115.958105	  9.603641	 37679	 7.88	 0.238
115.965772	 -7.275190	 37682	 8.19	 1.018
115.969418	-37.720495	 37684	 8.07	-0.027
115.972883	 15.257674	 37685	 7.27	 0.296
115.981305	-16.178101	 37688	 8.15	-0.006
115.985262	-41.853518	 37689	 8.86	-0.010
115.991855	 24.244016	 37691	 7.06	 0.270
115.992285	-28.431590	 37692	 8.09	-0.119
115.998415	 52.650045	 37694	 8.62	 0.417
116.003228	-67.202036	 37695	 7.62	 1.519
116.007592	-52.663583	 37696	 8.76	 1.139
116.010406	-38.817953	 37697	 7.42	-0.057
116.013944	-42.977619	 37699	 7.20	 1.619
116.017413	 50.433794	 37701	 5.31	-0.001
116.021459	-31.332544	 37702	 7.85	 0.984
116.023638	 65.438117	 37703	 8.19	 1.424
116.028811	 25.784159	 37704	 5.30	 1.535
116.031807	  2.405422	 37705	 6.46	 0.211
116.035704	 42.309609	 37706	 7.83	 1.663
116.039533	 38.837807	 37707	 7.49	 1.565
116.040231	 14.173215	 37708	 7.30	 1.581
116.040272	-31.680715	 37709	 7.51	 0.350
116.040359	-36.062505	 37710	 5.80	 0.320
116.045491	 -3.251361	 37712	 8.28	 0.508
116.047137	-32.462826	 37713	 8.25	 1.032
116.047682	-27.709887	 37715	 8.60	 0.662
116.052135	-50.456727	 37718	 6.64	 0.527
116.054240	-69.821593	 37720	 6.16	-0.032
116.057914	 20.201457	 37722	 7.35	 0.685
116.058572	 12.860071	 37723	 6.40	 1.392
116.061827	-58.465933	 37724	 8.32	 0.978
116.065562	-17.863945	 37725	 7.73	 0.003
116.066713	-51.785347	 37726	 7.75	 1.023
116.068651	-50.466615	 37727	 7.55	 0.700
116.073126	-53.148779	 37728	 8.84	 1.044
116.076883	-23.889916	 37729	 8.18	 1.460
116.079488	-57.946106	 37731	 8.88	 1.107
116.082271	 -5.054944	 37732	 7.72	 0.612
116.084046	-25.713860	 37733	 8.26	 0.115
116.085562	 45.368477	 37734	 7.50	 1.022
116.086048	-69.511007	 37735	 8.79	 0.900
116.088623	-30.234910	 37736	 7.69	 0.014
116.097043	 -9.563862	 37737	 8.40	 0.084
116.111879	-40.550365	 37739	 7.75	 1.289
116.111892	 24.397993	 37740	 3.57	 0.932
116.112750	 70.744533	 37741	 8.07	 1.277
116.114817	-37.663341	 37742	 8.30	-0.032
116.123451	 18.601400	 37745	 8.36	 0.035
116.133563	 23.345197	 37747	 7.38	 1.544
116.140758	-12.313740	 37750	 8.55	 0.030
116.142375	-24.674079	 37751	 5.62	-0.191
116.142429	-37.942917	 37752	 5.89	-0.115
116.144563	-59.505726	 37753	 8.69	 1.224
116.147270	-15.973387	 37754	 8.60	 1.623
116.147955	 11.927471	 37755	 8.99	 1.300
116.151453	-35.132140	 37757	 8.03	 0.108
116.152342	-17.290706	 37758	 8.07	 0.955
116.154302	 17.477370	 37759	 8.90	 0.238
116.157862	-33.080815	 37760	 8.86	 0.968
116.158809	 31.113925	 37761	 7.97	 0.400
116.161067	-56.708782	 37763	 8.31	-0.010
116.167588	-47.008471	 37765	 6.76	-0.073
116.169193	-54.640080	 37767	 7.73	 1.734
116.170758	 17.004597	 37769	 8.45	 0.028
116.173402	 35.852957	 37770	 8.27	 1.354
116.179773	-17.693226	 37772	 7.78	 1.171
116.182728	-66.071933	 37773	 6.37	 0.949
116.186066	-62.451975	 37774	 8.04	 1.121
116.187131	 32.345961	 37775	 8.42	 0.367
116.191142	 -8.392440	 37776	 8.25	 1.528
116.192330	 76.075883	 37777	 8.00	 1.513
116.192930	-45.970612	 37778	 8.69	-0.001
116.196264	-33.731759	 37781	 8.39	 0.793
116.199368	-15.085009	 37782	 7.90	 0.470
116.219819	-16.122233	 37784	 8.30	-0.020
116.222561	 48.728229	 37785	 8.12	 0.417
116.226371	  6.260633	 37786	 8.73	 1.163
116.233443	-13.694836	 37787	 8.17	 0.048
116.234046	 24.320471	 37788	 8.49	 0.600
116.234131	 39.556367	 37789	 6.74	 0.545
116.236376	-40.462776	 37790	 8.43	-0.034
116.243815	 -7.724742	 37793	 8.69	-0.035
116.247038	-58.955404	 37794	 8.93	-0.029
116.250939	-73.841918	 37796	 8.98	 0.390
116.252484	 15.895004	 37797	 7.87	-0.010
116.257892	 23.019607	 37799	 7.53	 1.134
116.262110	 41.194606	 37800	 8.05	 1.020
116.263371	-11.764176	 37801	 8.10	-0.065
116.267290	 48.394561	 37802	 7.67	 0.313
116.269885	-37.887871	 37803	 6.53	-0.099
116.274560	 50.848082	 37804	 8.49	 0.244
116.279885	-50.287846	 37806	 7.70	 0.387
116.284002	-48.915352	 37808	 7.84	 0.057
116.285044	-39.848797	 37809	 7.54	 1.504
116.288896	 20.316045	 37811	 6.53	 0.007
116.290860	-24.652674	 37812	 7.82	 0.310
116.301302	 -4.453962	 37815	 6.81	 1.216
116.310219	-81.967496	 37817	 7.49	 0.210
116.312018	 75.797636	 37818	 8.43	 0.279
116.313733	-37.968584	 37819	 3.62	 1.706
116.322383	-10.867828	 37821	 8.55	 1.299
116.323903	-18.034951	 37822	 8.92	 0.029
116.325179	-43.752566	 37823	 6.02	-0.069
116.327396	 -0.438238	 37824	 7.99	 0.041
116.328960	 28.026199	 37826	 1.16	 0.991
116.337989	 56.137865	 37828	 8.42	 0.403
116.339590	-39.345203	 37829	 7.19	-0.027
116.340933	 -0.513405	 37831	 7.61	 0.374
116.341325	-16.586733	 37832	 8.16	 0.393
116.352321	 14.599682	 37836	 8.59	 0.057
116.354449	-44.882577	 37837	 7.56	 0.116
116.364017	-37.596276	 37838	 6.99	-0.065
116.366955	 56.618761	 37840	 8.70	 0.127
116.368016	-40.738856	 37841	 7.93	 0.992
116.369719	-14.686167	 37842	 7.03	 0.345
116.371386	-14.690537	 37843	 6.06	 0.110
116.371836	-10.160670	 37844	 7.55	 0.493
116.371749	-51.368939	 37845	 8.72	 0.978
116.380163	-58.954867	 37846	 7.84	 0.900
116.382244	 42.100698	 37847	 8.73	 1.421
116.383878	 25.988643	 37848	 7.35	 1.530
116.391911	-45.802053	 37851	 8.27	 1.180
116.392792	 11.743705	 37852	 8.59	 0.012
116.395926	-34.172363	 37853	 5.36	 0.589
116.397987	-56.722570	 37854	 6.10	 0.397
116.398135	-79.668940	 37855	 8.90	 0.600
116.401126	-44.373878	 37856	 8.77	 0.020
116.407144	-78.167014	 37857	 8.92	 0.293
116.411988	 66.868411	 37858	 8.38	 0.271
116.422425	 34.555395	 37861	 7.99	 0.248
116.424526	-67.069790	 37862	 8.30	 0.743
116.426400	 39.546946	 37863	 7.14	 0.364
116.428332	 -5.678476	 37864	 7.10	 0.046
116.429221	-48.354811	 37865	 7.47	 1.367
116.429206	 64.716629	 37866	 7.85	 0.449
116.439682	 37.644414	 37869	 8.85	 0.516
116.440640	 43.173754	 37870	 8.75	 1.001
116.442982	 10.396151	 37871	 7.55	 1.047
116.442847	-29.950052	 37872	 8.96	 0.012
116.443304	 44.284818	 37873	 8.69	 0.894
116.448461	  2.559848	 37874	 7.97	 0.003
116.461133	 45.562990	 37877	 8.73	 0.466
116.462223	 -7.529657	 37879	 7.46	 0.490
116.466057	-24.256059	 37880	 6.73	-0.149
116.467150	-23.023319	 37881	 8.41	 1.622
116.467585	 65.153676	 37882	 7.79	 0.385
116.468717	  4.311653	 37883	 8.60	 1.187
116.468628	 65.157791	 37884	 7.74	 0.351
116.470993	 26.725553	 37886	 7.87	 0.011
116.476240	-44.761785	 37887	 7.54	 1.025
116.481269	-35.354256	 37889	 8.25	-0.108
116.486320	-26.981629	 37890	 8.47	 1.565
116.486958	-14.563805	 37891	 5.03	 0.342
116.488408	-18.904527	 37892	 7.58	 1.486
116.488985	-42.195550	 37893	 8.71	 1.430
116.502707	-69.497974	 37895	 8.70	-0.020
116.505437	-23.259895	 37896	 7.51	-0.118
116.505726	  2.058447	 37897	 8.97	 1.414
116.506961	 55.642361	 37898	 7.54	 0.189
116.507655	-49.531890	 37899	 8.39	 1.010
116.508836	-57.238165	 37900	 7.95	 1.609
116.509126	 -6.772511	 37901	 5.49	 1.378
116.512870	-67.431961	 37904	 7.75	-0.003
116.514776	-23.141652	 37906	 6.95	 0.509
116.527484	-20.759429	 37907	 8.28	 1.575
116.531030	 18.510044	 37908	 4.89	 1.425
116.533149	 21.122004	 37909	 7.41	 0.384
116.537935	-51.550738	 37910	 7.31	 0.870
116.538621	 16.438442	 37911	 7.55	 1.440
116.539173	  3.687554	 37912	 8.19	 1.074
116.542391	 -3.961117	 37913	 7.65	 0.000
116.542993	 23.548676	 37914	 7.69	-0.098
116.543935	-37.933670	 37915	 5.87	-0.111
116.555748	-47.690079	 37916	 8.48	-0.027
116.558361	 51.025674	 37917	 6.97	 1.627
116.561689	-59.814094	 37918	 8.19	 0.782
116.565317	 13.728693	 37920	 8.22	 0.284
116.567503	 10.768252	 37921	 5.25	 0.018
116.568415	 17.014222	 37922	 8.46	 0.476
116.570694	-59.809511	 37923	 8.27	 0.787
116.575955	-71.720298	 37924	 7.57	 0.438
116.578803	-37.897739	 37925	 7.71	 0.020
116.579352	-46.159640	 37926	 7.58	-0.060
116.581051	-28.910503	 37927	 7.85	 0.256
116.592090	-33.425351	 37928	 7.90	-0.093
116.592199	-45.087497	 37929	 8.02	 1.430
116.597012	-61.430152	 37930	 7.38	 0.758
116.600302	-49.241045	 37932	 6.95	 0.163
116.606118	-26.389350	 37933	 8.10	-0.108
116.614227	 62.830522	 37934	 6.50	 0.262
116.639309	-40.059513	 37938	 6.56	-0.124
116.639220	-37.772570	 37939	 6.31	 1.348
116.642483	 -6.340074	 37940	 7.98	 0.346
116.645231	-11.688006	 37941	 7.93	 0.094
116.647297	  4.130599	 37942	 7.49	 0.628
116.655012	  1.857730	 37943	 7.44	 0.103
116.656862	-66.708124	 37944	 8.88	 0.335
116.658194	 38.272157	 37945	 8.02	 1.226
116.663673	 37.517394	 37946	 5.15	 1.588
116.664553	 16.648448	 37947	 8.08	-0.017
116.666325	-50.997265	 37948	 7.35	 0.131
116.666994	 65.455676	 37949	 5.93	 1.183
116.682848	-48.112124	 37950	 7.31	 0.099
116.686307	-12.675313	 37951	 6.39	-0.004
116.687035	 -3.887591	 37952	 8.14	 0.697
116.691806	-46.801665	 37953	 7.27	-0.099
116.691810	-20.831262	 37954	 7.34	-0.400
116.701295	-29.895295	 37955	 8.70	 1.230
116.708174	 -8.819983	 37956	 7.84	 0.833
116.708399	-29.948434	 37957	 8.00	-0.098
116.710829	-74.090620	 37958	 8.10	 0.153
116.720228	 81.682438	 37961	 7.87	 0.086
116.726136	-13.351685	 37962	 8.60	 0.945
116.727009	-58.906715	 37963	 8.19	 0.034
116.734504	 -3.680187	 37965	 8.78	 0.055
116.736226	-52.347159	 37966	 6.93	-0.125
116.738038	 13.887587	 37967	 8.20	-0.032
116.737972	-25.370459	 37968	 8.27	 0.502
116.740807	-50.184469	 37970	 7.08	 0.013
116.743771	 26.024774	 37971	 8.51	 0.687
116.751676	 55.541363	 37973	 7.97	 1.675
116.751719	  4.925260	 37974	 7.05	 0.089
116.751737	 64.051928	 37975	 6.78	 0.125
116.760284	  0.018366	 37976	 8.35	-0.006
116.770302	 69.154550	 37979	 7.13	 0.288
116.770714	 34.961269	 37980	 7.68	 0.219
116.773989	-39.330996	 37982	 6.33	-0.142
116.779965	-41.503727	 37983	 6.93	-0.168
116.779444	 18.788658	 37984	 8.27	 0.115
116.780642	-41.517500	 37985	 7.65	 1.484
116.781871	 22.106150	 37986	 8.70	 1.389
116.783708	-43.341213	 37987	 7.67	 0.005
116.787486	 23.663711	 37988	 7.52	 0.993
116.791182	  0.918781	 37990	 7.44	 1.301
116.792268	 31.937568	 37991	 8.61	 0.567
116.792243	-39.103265	 37992	 7.12	 0.372
116.795982	-43.394538	 37993	 7.58	-0.050
116.797203	  2.465093	 37994	 8.07	 0.134
116.802307	-22.519510	 37995	 5.90	-0.180
116.810809	-36.073600	 37996	 6.46	 1.083
116.815006	 42.053501	 37999	 8.65	 1.428
116.827722	-19.932262	 38000	 8.14	-0.040
116.836743	 47.338234	 38003	 7.73	 1.096
116.842942	 33.564345	 38004	 7.32	 1.038
116.843626	 15.520700	 38005	 8.24	 1.004
116.848267	-53.332447	 38007	 7.60	-0.005
116.848951	 68.564118	 38008	 8.71	 1.114
116.849361	 17.223028	 38009	 8.86	 1.689
116.854135	-38.511145	 38010	 5.07	-0.112
116.856206	 30.097444	 38012	 8.34	 1.047
116.859971	 34.159949	 38013	 8.02	 1.584
116.870197	-29.693265	 38015	 8.24	 0.705
116.876348	 33.415697	 38016	 5.14	 1.635
116.876728	-81.596432	 38017	 6.79	 0.160
116.877419	 70.206666	 38018	 7.06	 0.712
116.880105	 23.153389	 38019	 8.44	 0.986
116.881278	-46.608490	 38020	 5.22	-0.151
116.885621	  9.632559	 38021	 7.08	 0.576
116.887739	  8.972266	 38022	 7.08	 0.428
116.892715	  6.315096	 38025	 8.39	 1.395
116.893514	 15.705631	 38026	 8.55	-0.069
116.896133	 19.044932	 38027	 8.70	 0.161
116.896711	-47.012953	 38028	 6.98	-0.108
116.897485	-30.548628	 38029	 7.87	 0.256
116.900485	-38.010740	 38030	 8.29	 0.075
116.910528	-15.990689	 38031	 6.31	 1.791
116.914927	 73.991800	 38033	 8.11	 0.522
116.929543	-63.719029	 38034	 8.83	 0.538
116.930293	-32.671443	 38035	 7.41	 0.248
116.935626	-10.317454	 38036	 8.66	 0.218
116.938366	-16.014483	 38037	 6.38	 1.697
116.941745	-19.984720	 38038	 7.99	-0.100
116.949475	 -3.529649	 38039	 7.91	 0.150
116.957160	-54.264145	 38041	 8.10	 0.745
116.958222	 21.491104	 38042	 8.90	 1.055
116.958595	  7.341348	 38043	 7.52	-0.081
116.978814	 48.423900	 38044	 8.80	 1.114
116.982902	 21.034864	 38046	 7.82	 1.419
116.986332	-12.192705	 38048	 5.48	 0.478
116.986064	-51.656027	 38049	 8.84	 0.038
116.986964	-49.758482	 38051	 8.03	 0.490
116.988314	 60.296055	 38052	 7.01	 0.587
116.991996	  0.469625	 38054	 8.78	 0.915
116.993597	 28.667430	 38055	 7.50	 0.934
116.995328	-19.403588	 38056	 7.61	 0.157
116.999096	 11.109413	 38057	 8.86	 0.026
117.002592	-44.544815	 38058	 8.52	 0.152
117.010085	-44.270117	 38059	 8.71	 0.048
117.010399	-59.905168	 38060	 8.67	 0.525
117.010495	 83.069008	 38061	 7.87	 1.380
117.014245	  5.409811	 38062	 6.61	 1.580
117.017057	-29.379392	 38065	 8.94	-0.060
117.017741	-44.002050	 38066	 7.68	 1.678
117.020090	-22.348327	 38067	 8.48	 0.090
117.020500	-54.418212	 38068	 8.80	 0.556
117.020788	 -5.899349	 38069	 8.38	 1.208
117.021534	-25.937169	 38070	 4.40	-0.070
117.022055	-39.562744	 38071	 8.84	 1.286
117.035614	-40.652378	 38074	 6.14	 1.591
117.038070	-47.275651	 38075	 8.51	-0.056
117.041192	-42.507716	 38076	 7.80	-0.043
117.048293	  9.717178	 38077	 8.75	 1.561
117.051952	-24.577199	 38079	 6.85	-0.029
117.062786	-54.714285	 38081	 6.62	 1.111
117.066331	 -6.773773	 38083	 7.17	 0.285
117.069057	 49.370315	 38084	 7.71	 0.460
117.078843	-28.358513	 38085	 7.76	 0.990
117.081252	-56.471075	 38087	 6.30	 1.010
117.084004	-47.077722	 38089	 4.69	 1.039
117.085290	 49.756853	 38090	 7.35	 1.092
117.086733	-46.400568	 38091	 8.74	 0.012
117.094203	 18.336786	 38092	 6.70	 0.927
117.095304	  6.785071	 38093	 8.18	 0.069
117.095471	 13.418421	 38094	 8.27	 0.965
117.096050	-68.354352	 38096	 8.92	 1.240
117.098037	 76.986082	 38097	 7.78	 1.011
117.114310	 36.643439	 38098	 7.91	 0.284
117.115573	  2.042961	 38099	 8.20	-0.019
117.120045	 28.764244	 38101	 6.86	 1.001
117.120246	 59.084851	 38102	 7.98	 0.406
117.127338	-12.218570	 38103	 7.76	 1.588
117.132460	 47.764938	 38104	 8.03	 0.740
117.133513	-48.035350	 38105	 8.12	 1.085
117.140163	 23.140980	 38106	 6.18	 0.571
117.140407	-52.684137	 38107	 7.41	 0.112
117.148236	-22.009247	 38108	 7.31	 1.173
117.150962	 74.043209	 38109	 7.17	 1.427
117.152027	-30.755985	 38110	 7.20	-0.159
117.153865	 -0.744378	 38111	 8.43	 0.945
117.154033	-16.543900	 38112	 8.84	-0.013
117.160406	 21.908066	 38113	 8.22	 0.081
117.160862	-63.688873	 38114	 7.95	-0.006
117.163833	 86.333776	 38115	 8.85	 0.042
117.164844	 53.648572	 38117	 8.86	 1.068
117.173824	-31.617811	 38118	 6.97	-0.106
117.174609	 11.142964	 38119	 8.71	 0.230
117.178626	-30.254681	 38120	 7.52	 0.647
117.182956	-19.174875	 38121	 7.39	 1.348
117.184902	 30.909953	 38122	 8.53	 0.372
117.185078	  1.939155	 38123	 8.95	-0.019
117.189697	  5.393162	 38124	 8.87	 2.651
117.198641	-61.162622	 38127	 7.90	 0.412
117.205573	-35.739766	 38128	 7.57	 1.684
117.205414	-38.204068	 38129	 7.14	 0.489
117.207275	-56.008017	 38131	 8.96	 0.630
117.209183	-76.773229	 38132	 8.43	 0.221
117.214647	-43.311280	 38133	 7.12	-0.143
117.223172	-24.973419	 38134	 7.93	 0.546
117.223744	 18.190258	 38135	 6.91	 1.160
117.236082	-46.621946	 38137	 8.76	 0.200
117.242592	  0.661940	 38138	 7.46	 0.356
117.245752	  4.333698	 38140	 6.55	 0.786
117.247333	 64.370816	 38141	 8.02	 0.406
117.249801	-26.545379	 38142	 8.82	 0.074
117.251738	-14.613939	 38143	 8.68	 0.018
117.253529	 28.573963	 38144	 7.82	 0.211
117.254924	-42.526695	 38145	 8.29	 0.897
117.256976	-24.912208	 38146	 5.32	 0.751
117.257654	 13.371869	 38147	 6.07	 1.367
117.273317	 52.515145	 38149	 8.28	 0.560
117.275529	-11.181107	 38150	 6.73	 0.286
117.277024	-24.521486	 38151	 8.69	 1.531
117.277981	-56.410360	 38152	 5.57	 1.116
117.278800	 10.805918	 38153	 7.68	 1.068
117.281872	-28.721545	 38154	 8.98	 0.920
117.284737	-36.134258	 38155	 8.74	 1.442
117.299930	 -4.658817	 38158	 7.59	 1.010
117.303598	-46.857717	 38159	 5.82	-0.142
117.303758	-60.283688	 38160	 5.78	 0.428
117.304968	-10.499344	 38161	 7.42	 0.019
117.306242	 19.769453	 38163	 7.71	 0.915
117.309563	-46.373205	 38164	 4.10	-0.160
117.309600	-40.701064	 38165	 6.53	-0.151
117.311037	-35.243286	 38167	 5.94	-0.051
117.311872	 -1.679378	 38168	 8.45	 1.091
117.312688	-68.108462	 38169	 8.81	 0.506
117.323563	-24.859786	 38170	 3.34	 1.218
117.328551	 24.488725	 38172	 7.09	 0.488
117.331640	-33.329805	 38173	 7.67	 1.053
117.332749	-11.429201	 38174	 7.90	 0.087
117.336459	-44.686444	 38175	 8.87	 1.146
117.346245	-65.824286	 38176	 8.60	 0.972
117.350678	-30.558007	 38177	 7.54	 0.460
117.352209	-24.223942	 38178	 8.96	 1.050
117.361043	-59.380844	 38179	 7.49	 0.675
117.365150	-54.812292	 38181	 7.43	 0.885
117.367837	-44.751157	 38183	 6.32	 0.962
117.370031	-13.352948	 38184	 6.23	-0.078
117.370135	-15.345406	 38185	 7.80	 1.470
117.372198	-27.833961	 38187	 8.34	 0.109
117.372157	-54.901070	 38188	 8.38	 0.511
117.374107	  3.221003	 38189	 7.72	 0.974
117.376151	 48.107992	 38190	 8.27	 0.297
117.377291	-39.001185	 38192	 7.27	 1.100
117.380269	  5.645182	 38194	 8.35	 0.069
117.384638	 12.814250	 38196	 6.42	 0.984
117.385094	-21.284958	 38197	 7.98	-0.132
117.385335	 -8.017945	 38198	 8.68	-0.053
117.391874	 37.636425	 38199	 8.37	 0.181
117.397510	-33.288950	 38200	 5.61	 1.617
117.400359	 24.269225	 38201	 7.79	 1.575
117.402457	 14.131299	 38202	 7.80	 1.023
117.411667	-55.078959	 38203	 7.28	 0.000
117.409993	 -9.945620	 38204	 8.38	 1.470
117.411816	-74.637480	 38205	 8.91	 0.513
117.416565	-14.085359	 38206	 6.34	 1.660
117.417382	 12.148764	 38207	 7.09	 1.238
117.419430	 13.858505	 38208	 7.62	 1.017
117.419843	-19.505518	 38209	 6.49	 1.234
117.420806	-66.195974	 38210	 5.78	-0.040
117.421672	-17.228408	 38211	 5.17	 1.282
117.422921	-55.964381	 38212	 8.41	 0.025
117.423580	  8.181045	 38213	 8.50	 0.601
117.431473	 -8.308425	 38214	 8.48	 0.453
117.434153	 38.022118	 38215	 8.07	-0.016
117.438597	-20.207629	 38216	 6.54	 0.579
117.440627	-19.006907	 38217	 7.90	 1.745
117.443298	 15.106471	 38218	 7.78	 1.135
117.445148	 52.636270	 38219	 8.67	 0.426
117.447907	-81.204740	 38220	 8.43	 1.623
117.448774	 26.263823	 38221	 6.82	 0.961
117.459517	-36.093525	 38222	 6.76	 1.553
117.460840	 46.100386	 38223	 8.87	 0.477
117.467574	-40.914543	 38224	 7.08	-0.070
117.472646	 86.365276	 38225	 7.88	 0.601
117.478190	-60.051442	 38226	 6.72	 1.239
117.478204	-40.592281	 38227	 8.73	-0.010
117.479421	 27.363181	 38228	 6.90	 0.682
117.480475	-50.818154	 38229	 8.09	 1.371
117.486769	-42.145750	 38230	 8.18	-0.010
117.487582	 28.198751	 38231	 6.77	 0.089
117.496178	-23.798252	 38235	 6.73	 0.310
117.499983	-35.107787	 38237	 8.10	 0.543
117.506170	-15.411818	 38239	 8.67	 1.238
117.510078	-61.222576	 38240	 8.05	 1.138
117.517263	  8.900110	 38243	 8.82	 0.025
117.523622	-19.523548	 38246	 6.11	 1.265
117.528479	 22.731658	 38247	 7.82	 1.373
117.530125	 43.647202	 38248	 8.97	 0.638
117.532626	 60.342127	 38249	 6.78	 0.092
117.541901	 74.498578	 38251	 8.98	 1.111
117.543644	 19.409124	 38252	 8.21	 0.092
117.544069	 -9.183441	 38253	 5.60	 1.446
117.546087	 46.557331	 38254	 8.63	 0.635
117.546137	 -2.692017	 38255	 8.48	 0.932
117.556281	 39.770735	 38257	 6.83	 1.635
